customer_id,tenure_months,contract_type,is_senior_citizen,partner,dependents,has_phone_service,has_internet_service,has_online_security,has_tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,payment_method,paperless_billing,churn
C0244,19,month-to-month,0,0,1,1,fiber,0,0,0,0,35.48650640103898,674.2436216197407,bank-transfer,1,0
C0245,7,one-year,0,0,0,0,fiber,1,0,0,0,84.61976762757176,592.3383733930024,credit-card,0,1
C0246,6,two-year,0,0,1,0,fiber,1,0,0,0,48.820074854078975,292.92044912447386,credit-card,0,0
C0247,66,one-year,0,0,0,1,fiber,0,0,0,1,37.927158273626034,2503.192446059318,credit-card,1,0
C0248,16,month-to-month,0,1,0,1,dsl,1,1,1,1,95.63930267028469,1530.228842724555,credit-card,0,0
C0249,32,two-year,0,1,0,1,dsl,0,0,0,0,52.26042080809538,1672.3334658590522,mailed-check,1,0
C0250,47,month-to-month,0,0,0,0,dsl,1,0,0,0,103.3206438880007,4856.070262736033,credit-card,0,0
C0251,58,month-to-month,0,0,0,1,fiber,1,0,0,1,102.95079245602443,5971.145962449417,electronic-check,0,0
C0252,21,month-to-month,0,0,0,1,dsl,0,0,0,1,55.69746873720067,1169.646843481214,mailed-check,0,1
C0253,29,month-to-month,0,0,1,1,fiber,1,1,0,0,102.05022826069796,2959.456619560241,credit-card,0,1
C0254,37,month-to-month,0,0,0,1,fiber,0,0,0,1,58.3202445888452,2157.849049787272,credit-card,1,1
C0255,50,two-year,0,1,0,1,dsl,1,1,1,0,67.94830715226739,3397.4153576133695,credit-card,1,0
C0256,53,one-year,0,1,0,1,fiber,1,0,0,0,84.81358002099178,4495.119741112564,mailed-check,1,0
C0257,7,one-year,0,0,1,1,fiber,1,0,1,0,131.18189240191532,918.2732468134072,credit-card,1,1
C0258,26,month-to-month,0,0,1,1,dsl,1,0,0,1,98.22691438554699,2553.8997740242216,credit-card,1,1
C0259,26,two-year,0,0,0,1,dsl,0,1,1,0,68.26631340492534,1774.9241485280588,credit-card,0,0
C0260,20,two-year,0,1,1,1,fiber,1,0,1,0,73.09907068507671,1461.9814137015342,bank-transfer,0,0
C0261,29,one-year,0,1,0,1,dsl,1,0,1,1,22.506327018429246,652.6834835344481,electronic-check,1,0
C0262,27,month-to-month,0,1,1,1,none,1,0,0,0,100.14404502703412,2703.8892157299215,credit-card,0,0
C0263,63,month-to-month,0,0,0,1,fiber,0,1,0,0,96.92010237114815,6105.966449382333,electronic-check,1,1
C0264,68,month-to-month,0,1,1,1,fiber,0,1,0,0,78.50476919112054,5338.324304996197,bank-transfer,0,0
C0265,60,month-to-month,0,0,1,1,dsl,0,0,0,1,91.5326841921066,5491.961051526396,bank-transfer,1,1
C0266,47,month-to-month,1,1,1,1,fiber,0,1,0,1,20.0,940.0,credit-card,0,0
C0267,18,two-year,0,1,0,1,fiber,1,0,0,0,37.54703150072588,675.8465670130659,electronic-check,0,0
C0268,3,month-to-month,0,1,0,1,dsl,1,0,1,1,124.0442084377654,372.1326253132962,mailed-check,1,0
C0269,34,month-to-month,0,0,0,1,fiber,1,1,1,0,62.26818002702951,2117.118120919003,credit-card,0,0
C0270,63,month-to-month,0,0,1,1,dsl,0,0,1,0,92.72298902318894,5841.548308460903,mailed-check,1,0
C0271,48,month-to-month,0,1,1,1,dsl,0,0,0,1,47.60081315028321,2284.839031213594,bank-transfer,0,0
C0272,16,month-to-month,0,0,0,1,fiber,1,1,0,1,56.734970039735224,907.7595206357636,bank-transfer,1,1
C0273,43,month-to-month,0,0,1,1,fiber,1,1,1,0,125.64048342796931,5402.5407874026805,electronic-check,0,0
C0274,29,month-to-month,0,0,0,1,dsl,1,1,0,1,65.27644543040793,1893.01691748183,mailed-check,1,0
C0275,45,one-year,1,0,0,1,fiber,0,1,0,1,85.70680223614121,3856.8061006263547,mailed-check,0,0
C0276,5,two-year,0,0,0,1,fiber,1,0,0,1,73.91367374493159,369.56836872465794,credit-card,0,0
C0277,36,month-to-month,0,0,0,1,fiber,1,0,1,0,77.39251519367852,2786.1305469724266,electronic-check,1,0
C0278,23,month-to-month,0,0,1,0,dsl,0,0,1,0,76.36681586825874,1756.4367649699511,electronic-check,1,1
C0279,45,one-year,0,1,1,1,fiber,0,0,0,1,20.0,900.0,mailed-check,1,0
C0280,52,month-to-month,0,0,1,0,dsl,1,0,1,0,84.31197600274783,4384.222752142887,bank-transfer,1,1
C0281,59,month-to-month,0,0,0,1,none,0,0,1,0,53.871118135423124,3178.395969989964,electronic-check,0,0
C0282,62,two-year,0,1,1,0,fiber,1,0,0,1,123.38701516785832,7649.994940407216,bank-transfer,0,0
C0283,31,month-to-month,0,1,0,1,fiber,1,0,0,0,46.8207926892336,1451.4445733662415,credit-card,0,1
C0284,32,one-year,0,1,0,1,fiber,1,1,1,1,55.85195939448296,1787.2627006234547,electronic-check,0,0
C0285,66,month-to-month,0,1,0,1,dsl,1,0,1,0,143.38341986681104,9463.305711209528,electronic-check,0,0
C0286,17,month-to-month,0,0,0,1,none,0,0,0,0,91.70214626122181,1558.9364864407708,credit-card,1,1
C0287,24,month-to-month,1,1,0,1,fiber,0,0,0,1,40.49742977330098,971.9383145592235,electronic-check,1,0
C0288,53,one-year,0,1,0,1,dsl,0,0,0,0,75.29233478116757,3990.493743401881,mailed-check,1,0
C0289,57,month-to-month,0,0,1,1,fiber,1,0,1,1,33.38817605307751,1903.1260350254179,mailed-check,1,0
C0290,66,month-to-month,0,0,1,1,dsl,1,1,1,0,77.72760082397016,5130.021654382031,credit-card,1,0
C0291,45,one-year,0,0,1,1,fiber,1,1,0,0,45.86864671989991,2064.089102395496,bank-transfer,0,0
C0292,23,month-to-month,0,1,1,1,fiber,0,1,0,0,125.94545396111232,2896.7454411055833,bank-transfer,0,0
C0293,31,month-to-month,0,0,0,1,fiber,0,0,0,1,82.62653421795143,2561.4225607564945,electronic-check,1,0
C0294,46,two-year,1,1,0,1,fiber,1,0,0,0,85.82656550551407,3948.022013253647,bank-transfer,1,0
C0295,22,month-to-month,0,0,1,1,fiber,0,0,1,0,98.49253980627665,2166.8358757380865,bank-transfer,1,1
C0296,65,one-year,0,0,1,1,none,0,0,0,1,101.84869441599638,6620.165137039765,credit-card,0,0
C0297,26,one-year,0,1,1,1,none,0,1,0,1,49.32790197254084,1282.525451286062,bank-transfer,1,0
C0298,1,one-year,0,0,1,1,fiber,0,1,1,0,72.84906211167244,72.84906211167244,bank-transfer,1,0
C0299,16,month-to-month,0,0,1,0,dsl,1,0,0,1,56.63562690691658,906.1700305106652,bank-transfer,1,0
C0300,32,two-year,0,0,1,1,fiber,0,0,1,1,132.82219287562958,4250.310172020147,mailed-check,0,0
C0301,8,month-to-month,0,0,1,1,dsl,1,1,1,1,20.0,160.0,mailed-check,1,0
C0302,42,one-year,0,0,1,0,dsl,0,1,1,1,52.746699497312605,2215.3613788871294,credit-card,0,0
C0303,47,month-to-month,0,1,0,1,fiber,1,1,0,0,67.60115754677652,3177.2544046984963,electronic-check,1,0
C0304,38,month-to-month,1,1,0,1,fiber,1,1,1,1,74.10807715307952,2816.1069318170216,credit-card,1,1
C0305,41,month-to-month,0,0,0,1,fiber,0,1,0,0,73.49556403521372,3013.3181254437623,electronic-check,0,0
C0306,25,two-year,0,1,0,1,fiber,1,1,1,0,68.6154441327352,1715.3861033183803,electronic-check,0,0
C0307,49,two-year,0,1,1,1,fiber,1,1,1,0,65.12746044431651,3191.245561771509,bank-transfer,1,0
C0308,24,month-to-month,0,1,0,1,dsl,0,0,1,1,77.2389090568462,1853.7338173643088,bank-transfer,1,0
C0309,23,month-to-month,0,0,1,1,dsl,1,0,0,1,83.8450899853151,1928.4370696622473,credit-card,0,0
C0310,12,one-year,0,0,0,1,fiber,0,1,0,0,123.72126632667826,1484.6551959201392,credit-card,0,1
C0311,59,month-to-month,0,0,1,1,fiber,1,0,1,0,123.45580910652933,7283.89273728523,credit-card,1,0
C0312,6,month-to-month,0,1,1,0,fiber,0,1,0,1,79.02990580309564,474.1794348185739,mailed-check,0,0
C0313,56,one-year,0,1,0,1,fiber,0,0,1,1,55.13963239359806,3087.8194140414917,mailed-check,0,0
C0314,35,month-to-month,1,0,0,1,none,0,1,1,0,57.238382173457516,2003.3433760710132,mailed-check,1,0
C0315,44,two-year,0,0,1,1,dsl,0,0,1,1,30.57725003226254,1345.3990014195517,mailed-check,1,0
C0316,19,month-to-month,0,1,1,1,fiber,0,1,1,1,98.5970330490953,1873.3436279328107,mailed-check,1,1
C0317,64,month-to-month,0,1,1,1,dsl,1,0,0,0,68.65795962701834,4394.109416129174,bank-transfer,0,1
C0318,7,month-to-month,0,0,0,1,dsl,1,0,1,1,83.1178477657528,581.8249343602696,electronic-check,1,0
C0319,15,one-year,0,1,0,1,dsl,0,1,0,1,80.01241951545826,1200.186292731874,mailed-check,1,0
C0320,13,month-to-month,0,1,1,1,none,1,1,1,0,49.07138767594594,637.9280397872973,credit-card,0,0
C0321,14,one-year,0,1,0,1,fiber,1,1,1,1,45.36753560541906,635.1454984758668,electronic-check,1,0
C0322,65,month-to-month,0,1,1,1,fiber,1,0,1,0,56.41262521078998,3666.820638701349,mailed-check,0,0
C0323,31,one-year,0,1,0,1,fiber,0,0,1,1,84.57178980390839,2621.72548392116,mailed-check,0,1
C0324,62,month-to-month,0,1,0,1,fiber,0,0,1,0,67.57744988376204,4189.801892793246,bank-transfer,1,0
C0325,50,month-to-month,0,1,0,1,dsl,1,0,0,1,20.0,1000.0,bank-transfer,1,0
C0326,24,one-year,0,0,0,1,fiber,0,1,0,0,39.27561906446513,942.6148575471632,bank-transfer,0,0
C0327,57,month-to-month,0,0,0,1,dsl,0,1,1,1,61.9788446760539,3532.7941465350723,mailed-check,1,0
C0328,62,month-to-month,0,1,1,1,dsl,1,0,0,1,69.08768894707676,4283.436714718759,bank-transfer,0,0
C0329,61,two-year,0,1,1,1,dsl,0,1,0,1,85.46438097894995,5213.327239715947,mailed-check,0,0
C0330,21,month-to-month,0,1,0,1,fiber,0,1,1,0,71.17782907091586,1494.7344104892331,electronic-check,1,0
C0331,57,one-year,0,0,1,1,fiber,0,1,1,1,59.118630748375,3369.761952657375,electronic-check,1,0
C0332,57,month-to-month,0,0,1,1,fiber,0,1,1,0,58.0874101911276,3310.9823808942733,mailed-check,0,0
C0333,48,one-year,0,1,0,1,fiber,0,0,1,1,76.0438763153063,3650.1060631347027,credit-card,0,0
C0334,51,month-to-month,0,0,1,1,dsl,1,1,0,1,82.54146905264159,4209.614921684721,mailed-check,1,0
C0335,41,month-to-month,0,1,0,1,fiber,0,1,0,1,60.10591965413686,2464.342705819611,electronic-check,0,0
C0336,69,two-year,0,1,1,1,fiber,0,1,0,1,37.6691773271738,2599.1732355749923,electronic-check,0,0
C0337,14,one-year,0,1,1,1,dsl,1,0,0,1,67.04183775319393,938.585728544715,mailed-check,0,0
C0338,53,month-to-month,0,1,1,0,dsl,1,1,1,1,50.50415262405394,2676.7200890748586,mailed-check,1,0
C0339,59,month-to-month,0,1,1,1,fiber,0,0,1,0,78.62740898069411,4639.017129860953,mailed-check,0,0
C0340,7,two-year,0,1,1,1,fiber,1,0,1,0,114.4224306017441,800.9570142122087,electronic-check,0,0
C0341,52,month-to-month,1,1,1,1,fiber,0,1,1,1,29.453072292331797,1531.5597592012534,credit-card,1,0
C0342,59,one-year,0,0,1,1,fiber,1,1,0,1,104.5209009008957,6166.733153152846,mailed-check,0,0
C0343,4,one-year,0,1,0,1,fiber,0,0,0,1,84.07118780342395,336.2847512136958,electronic-check,0,0
C0344,67,month-to-month,1,0,0,1,dsl,1,0,1,1,103.08522132200633,6906.709828574424,mailed-check,1,1
C0345,5,month-to-month,1,1,0,0,none,0,0,0,1,56.92766789614029,284.63833948070146,electronic-check,1,0
C0346,46,one-year,0,1,0,1,dsl,1,0,0,0,26.61916858166755,1224.4817547567075,mailed-check,1,0
C0347,54,month-to-month,0,0,1,1,dsl,0,1,1,1,75.39087306151211,4071.107145321654,electronic-check,1,0
C0348,39,month-to-month,0,0,1,1,fiber,0,0,0,1,111.9905576971442,4367.631750188623,mailed-check,1,1
C0349,51,two-year,0,1,1,1,fiber,0,1,1,0,38.18435149954601,1947.4019264768465,bank-transfer,0,0
C0350,15,month-to-month,0,0,0,1,fiber,1,1,0,0,42.69063444571956,640.3595166857934,mailed-check,0,0
C0351,12,one-year,0,1,0,1,dsl,1,0,0,0,87.61596069470666,1051.39152833648,electronic-check,1,1
C0352,29,month-to-month,0,1,0,1,fiber,0,1,1,1,54.633793321814466,1584.3800063326196,mailed-check,0,0
C0353,18,month-to-month,1,0,1,1,none,0,0,1,1,119.98255128964922,2159.685923213686,credit-card,1,1
C0354,16,month-to-month,0,0,0,1,dsl,0,0,1,1,89.56227109390481,1432.996337502477,mailed-check,0,1
C0355,62,month-to-month,0,0,1,1,fiber,0,0,0,1,48.423300520348945,3002.2446322616347,mailed-check,0,0
C0356,18,month-to-month,0,0,0,1,fiber,1,1,1,1,53.060609513737916,955.0909712472825,mailed-check,0,1
C0357,57,month-to-month,0,1,1,1,dsl,1,1,0,0,54.246813586672324,3092.0683744403227,credit-card,1,0
C0358,54,one-year,0,0,0,1,none,1,0,1,1,68.71238931139625,3710.4690228153977,credit-card,1,0
C0359,61,month-to-month,0,0,1,1,fiber,0,1,0,1,79.13354047240949,4827.145968816979,credit-card,1,0
C0360,22,month-to-month,0,0,0,1,none,0,1,1,1,76.9429254895738,1692.7443607706234,bank-transfer,0,0
C0361,8,month-to-month,0,0,0,1,dsl,1,1,1,0,36.25887373220689,290.0709898576551,credit-card,1,1
C0362,11,month-to-month,0,0,1,1,fiber,1,1,0,1,97.05626874799695,1067.6189562279665,bank-transfer,0,0
C0363,0,month-to-month,1,1,1,1,dsl,1,1,0,1,61.29756797846245,0.0,mailed-check,0,0
C0364,57,month-to-month,0,1,0,1,dsl,1,0,1,1,42.1739317525393,2403.9141098947402,bank-transfer,1,0
C0365,0,month-to-month,0,0,1,1,dsl,0,1,0,1,56.10864518434515,0.0,mailed-check,0,0
C0366,33,month-to-month,0,0,0,1,fiber,0,1,1,0,100.42923406734948,3314.164724222533,bank-transfer,0,1
C0367,47,month-to-month,0,1,1,1,fiber,0,0,0,0,75.70969981793705,3558.3558914430414,credit-card,0,1
C0368,0,one-year,0,0,0,1,dsl,1,1,0,0,78.32684598729948,0.0,credit-card,1,0
C0369,15,month-to-month,0,1,1,1,dsl,0,1,1,1,34.900356769107546,523.5053515366131,bank-transfer,1,0
C0370,60,month-to-month,0,1,0,1,dsl,1,1,1,0,73.96699481671516,4438.019689002909,bank-transfer,1,0
C0371,63,one-year,0,0,0,1,dsl,1,0,0,0,99.92595309590693,6295.335045042137,credit-card,0,0
C0372,62,month-to-month,0,1,0,1,fiber,1,1,0,1,20.0,1240.0,mailed-check,0,0
C0373,68,two-year,0,0,1,1,fiber,1,1,0,1,58.33151073445644,3966.5427299430376,mailed-check,1,0
C0374,21,month-to-month,0,0,0,1,dsl,1,0,0,0,88.69543041221868,1862.6040386565924,mailed-check,0,1
C0375,66,month-to-month,0,1,1,1,dsl,0,0,1,0,74.74732658454391,4933.323554579898,mailed-check,1,0
C0376,25,month-to-month,0,1,1,1,dsl,0,1,1,0,39.43585044025154,985.8962610062886,electronic-check,1,1
C0377,15,month-to-month,0,0,1,1,dsl,0,0,0,0,81.94788590000466,1229.21828850007,mailed-check,1,1
C0378,50,one-year,0,1,0,1,dsl,1,0,1,1,34.97766839102273,1748.8834195511365,electronic-check,1,0
C0379,56,month-to-month,0,0,1,1,fiber,0,0,0,1,43.97358896874502,2462.520982249721,electronic-check,0,0
C0380,28,two-year,0,1,1,1,fiber,1,1,0,0,47.12326469451817,1319.4514114465087,credit-card,0,0
C0381,68,month-to-month,0,1,1,1,fiber,0,1,0,0,116.30164449115377,7908.5118253984565,credit-card,0,0
C0382,46,month-to-month,0,0,0,1,dsl,1,0,1,0,20.0,920.0,bank-transfer,1,0
C0383,61,month-to-month,0,0,1,1,fiber,1,0,0,1,22.12313726157373,1349.5113729559976,mailed-check,0,0
C0384,68,month-to-month,0,0,1,1,dsl,0,0,1,1,78.49965159382846,5337.9763083803355,mailed-check,1,0
C0385,15,month-to-month,0,1,1,0,none,1,0,1,1,73.14408659820003,1097.1612989730006,credit-card,1,0
C0386,47,one-year,0,0,1,1,fiber,0,1,0,0,55.90199146219781,2627.393598723297,credit-card,1,0
C0387,38,one-year,0,0,0,1,dsl,0,0,1,1,70.41475573857412,2675.7607180658165,credit-card,0,0
C0388,32,month-to-month,0,1,0,1,fiber,0,1,0,0,38.06379689725266,1218.041500712085,bank-transfer,1,0
C0389,22,one-year,1,1,1,1,fiber,1,0,0,0,72.76379837007711,1600.8035641416964,mailed-check,0,1
C0390,9,two-year,0,0,1,1,fiber,1,1,1,1,76.28768536753947,686.5891683078552,bank-transfer,0,0
C0391,68,two-year,1,0,1,1,fiber,1,1,0,0,106.44100354916155,7237.988241342985,electronic-check,0,0
C0392,33,month-to-month,1,0,1,1,none,1,0,1,1,127.21840513754302,4198.20736953892,electronic-check,0,1
C0393,51,one-year,0,0,0,1,fiber,0,1,1,1,61.971524043786985,3160.547726233136,mailed-check,0,0
C0394,9,month-to-month,0,1,0,1,fiber,1,1,1,0,31.80061899382718,286.2055709444446,credit-card,0,0
C0395,18,two-year,1,1,0,1,fiber,0,1,0,0,81.54923126301962,1467.886162734353,credit-card,0,0
C0396,57,month-to-month,0,0,0,0,none,0,0,1,1,65.9857967165505,3761.1904128433785,bank-transfer,0,0
C0397,0,month-to-month,0,0,1,1,fiber,1,1,0,1,64.65741317168046,0.0,electronic-check,1,0
C0398,68,one-year,0,0,1,1,dsl,1,1,0,1,21.667796370145474,1473.4101531698923,electronic-check,1,0
C0399,3,month-to-month,0,1,0,1,fiber,0,0,1,1,72.95846628607354,218.87539885822065,mailed-check,0,1
C0400,15,two-year,0,0,0,1,none,1,0,1,1,82.68576975957141,1240.2865463935711,electronic-check,0,0
C0401,23,two-year,0,0,1,0,fiber,0,1,0,1,99.80214338028821,2295.449297746629,credit-card,0,0
C0402,1,one-year,0,1,1,1,dsl,1,1,1,1,54.83541591445125,54.83541591445125,credit-card,0,0
C0403,31,month-to-month,0,1,1,1,dsl,1,0,1,0,45.23851788366374,1402.394054393576,credit-card,0,1
C0404,23,one-year,1,0,1,1,dsl,0,0,1,1,54.59596406164796,1255.707173417903,mailed-check,1,0
C0405,11,month-to-month,0,0,1,1,dsl,0,1,0,0,98.01037814934932,1078.1141596428424,bank-transfer,0,0
C0406,49,month-to-month,0,1,0,1,dsl,0,1,1,0,111.58324707495368,5467.57910667273,electronic-check,0,1
C0407,34,one-year,0,0,0,1,dsl,1,0,0,1,103.62970959219412,3523.4101261346,mailed-check,0,0
C0408,32,month-to-month,0,0,1,1,fiber,1,0,0,1,89.430660947794,2861.781150329408,bank-transfer,1,0
C0409,32,month-to-month,0,1,1,1,fiber,1,1,1,1,69.0345805394423,2209.1065772621537,mailed-check,1,1
C0410,60,two-year,1,1,0,1,fiber,0,1,1,1,73.71204877089265,4422.722926253559,electronic-check,0,0
C0411,50,month-to-month,0,1,1,1,none,0,0,0,1,78.08624434214025,3904.312217107012,credit-card,1,0
C0412,42,month-to-month,0,0,0,1,dsl,1,1,0,0,62.43647468567646,2622.3319367984113,bank-transfer,1,0
C0413,11,two-year,0,1,0,1,dsl,0,1,1,0,96.67542881516431,1063.4297169668075,bank-transfer,1,0
C0414,66,month-to-month,0,1,0,1,fiber,1,1,0,1,20.416915607708624,1347.516430108769,mailed-check,1,0
C0415,64,one-year,1,0,0,0,fiber,0,1,1,1,25.968285960147824,1661.9703014494607,mailed-check,1,0
C0416,32,two-year,0,0,1,1,dsl,1,0,0,1,20.36411940837955,651.6518210681456,credit-card,1,0
C0417,39,two-year,0,1,1,1,none,1,0,1,1,45.93425960175474,1791.4361244684349,mailed-check,1,0
C0418,42,one-year,0,1,0,1,fiber,1,1,0,0,110.38574170470477,4636.2011515976,electronic-check,1,0
C0419,43,month-to-month,1,0,1,1,fiber,0,1,1,0,34.33130983545285,1476.2463229244725,electronic-check,0,0
C0420,28,month-to-month,0,0,1,1,fiber,0,1,1,0,35.43580207779448,992.2024581782454,electronic-check,0,0
C0421,12,one-year,0,1,1,1,fiber,1,1,0,1,45.238979079352795,542.8677489522336,electronic-check,1,0
C0422,11,two-year,0,1,1,1,dsl,1,0,1,1,103.22540928955426,1135.4795021850969,credit-card,1,0
C0423,45,month-to-month,1,0,0,1,dsl,1,1,0,1,113.05863596555565,5087.638618450004,credit-card,0,0
C0424,1,month-to-month,0,1,1,1,dsl,1,1,0,0,100.4516783644533,100.4516783644533,credit-card,0,1
C0425,34,month-to-month,0,0,0,1,dsl,1,0,0,0,102.31127632966277,3478.5833952085345,mailed-check,1,0
C0426,7,month-to-month,0,1,0,1,dsl,1,0,0,0,119.55706374544363,836.8994462181054,credit-card,0,1
C0427,25,one-year,0,0,1,1,fiber,0,1,1,1,20.0,500.0,bank-transfer,1,0
C0428,33,month-to-month,0,0,0,1,dsl,0,0,0,0,33.25336260671319,1097.3609660215352,bank-transfer,0,0
C0429,6,two-year,0,1,1,1,dsl,0,0,0,1,48.97794518962145,293.86767113772873,bank-transfer,1,0
C0430,67,one-year,1,1,1,1,dsl,0,1,0,0,73.11184797046572,4898.493814021203,mailed-check,0,1
C0431,57,month-to-month,0,0,0,1,dsl,1,1,1,1,73.0146413927926,4161.834559389178,mailed-check,1,0
C0432,28,one-year,1,1,1,1,dsl,1,0,0,1,73.48266004935292,2057.5144813818815,credit-card,0,0
C0433,35,month-to-month,0,1,0,1,fiber,1,1,1,1,95.02657704773603,3325.930196670761,electronic-check,0,0
C0434,20,month-to-month,0,1,0,1,fiber,0,0,1,1,20.0,400.0,bank-transfer,1,0
C0435,35,one-year,0,0,1,1,dsl,0,0,0,0,65.79004063352991,2302.651422173547,mailed-check,1,0
C0436,9,one-year,0,1,1,1,fiber,1,0,1,0,77.96827608738343,701.7144847864508,bank-transfer,0,0
C0437,72,one-year,1,1,1,0,none,0,1,0,0,60.23482396577195,4336.907325535581,credit-card,0,0
C0438,23,month-to-month,0,0,0,0,fiber,0,1,1,1,75.6740926123922,1740.5041300850207,mailed-check,1,0
C0439,63,month-to-month,0,1,1,1,dsl,1,0,1,0,100.66633428067507,6341.97905968253,electronic-check,0,0
C0440,48,one-year,0,1,0,1,dsl,1,0,0,1,71.86665549971097,3449.5994639861265,electronic-check,0,0
C0441,35,month-to-month,0,0,0,1,fiber,1,1,1,0,134.13354821475838,4694.6741875165435,mailed-check,0,0
C0442,23,month-to-month,0,0,1,1,dsl,0,0,0,0,98.52661701527649,2266.1121913513593,electronic-check,0,0
C0443,22,month-to-month,0,1,1,1,none,1,0,1,1,77.98379618402376,1715.6435160485228,credit-card,0,0
C0444,61,one-year,1,1,1,1,dsl,1,1,0,1,85.11190268393644,5191.826063720123,electronic-check,1,0
C0445,36,month-to-month,0,0,0,1,dsl,1,1,0,1,92.29955019764937,3322.7838071153774,bank-transfer,0,0
C0446,11,one-year,0,0,1,1,dsl,0,1,0,0,120.56265800707158,1326.1892380777874,bank-transfer,0,0
C0447,54,two-year,0,1,0,1,fiber,0,1,0,1,105.22867228929643,5682.348303622007,bank-transfer,1,0
C0448,12,month-to-month,1,1,1,1,fiber,1,0,1,0,85.42617265648849,1025.114071877862,mailed-check,1,1
C0449,22,month-to-month,0,1,1,1,fiber,1,1,0,0,48.14038880842877,1059.0885537854329,mailed-check,1,0
C0450,29,month-to-month,0,0,0,1,dsl,0,1,0,0,82.44782757408439,2390.986999648447,mailed-check,1,0
C0451,16,two-year,0,1,0,0,dsl,0,0,0,1,87.368048001827,1397.888768029232,mailed-check,1,0
C0452,61,month-to-month,0,0,1,1,dsl,1,0,0,0,93.3355882609743,5693.470883919433,mailed-check,0,0
C0453,12,month-to-month,0,0,1,1,dsl,0,0,1,1,47.98301899503733,575.7962279404479,credit-card,0,0
C0454,58,month-to-month,1,0,1,0,fiber,1,1,0,1,92.14214403137035,5344.24435381948,mailed-check,0,0
C0455,18,one-year,0,1,1,1,dsl,1,0,1,0,94.01536119699563,1692.2765015459213,electronic-check,1,0
C0456,48,month-to-month,0,1,1,1,fiber,0,1,0,0,33.70401987615629,1617.792954055502,credit-card,1,0
C0457,11,one-year,0,1,0,1,dsl,1,0,0,0,33.95705931750433,373.52765249254765,mailed-check,1,1
C0458,60,two-year,0,0,0,1,dsl,1,1,0,0,103.54046106378745,6212.427663827247,electronic-check,0,0
C0459,18,month-to-month,0,1,0,1,none,0,0,0,1,44.3449746609007,798.2095438962125,credit-card,0,1
C0460,8,one-year,0,0,0,1,none,1,1,0,1,116.13205845685054,929.0564676548044,bank-transfer,0,0
C0461,70,month-to-month,0,0,1,1,dsl,0,1,0,1,61.63186493667217,4314.230545567052,credit-card,0,0
C0462,27,two-year,0,0,0,0,dsl,1,0,1,1,81.54609543303143,2201.7445766918486,mailed-check,0,0
C0463,51,one-year,0,0,0,1,none,1,0,1,1,80.08888684981929,4084.5332293407837,credit-card,0,0
C0464,15,two-year,0,0,0,1,fiber,0,1,0,1,48.56591216046995,728.4886824070493,credit-card,1,0
C0465,68,month-to-month,1,0,1,1,fiber,0,0,0,1,111.71368990090488,7596.530913261532,bank-transfer,0,0
C0466,11,month-to-month,0,1,0,1,none,0,1,0,1,61.66072603403616,678.2679863743978,credit-card,0,1
C0467,24,month-to-month,0,0,1,1,dsl,0,1,1,1,71.76366462067993,1722.3279508963183,credit-card,0,0
C0468,51,month-to-month,0,1,0,1,fiber,0,1,0,0,20.0,1020.0,bank-transfer,0,0
C0469,52,month-to-month,0,0,1,1,fiber,0,0,1,0,29.908285274559347,1555.2308342770862,mailed-check,0,0
